,Unnamed: 0,ACIDS,ADDITIONAL INFORMATION,ALCOHOL,BEER TYPE,BITTERNESS,CATEGORY,CHARACTERISTICS,CLOSURE,COUNTRY,DEPOSIT,ENERGY,GRAPE,ICONS,MORE INFORMATION,NAME,PACKAGING,PRICE / LITRE,PRODUCER,PRODUCT NUMBER,REGION1,REGION2,SELECTION,SUGAR,SUPPLIER,TASTE PROFILE,VOLUME,WORT STRENGTH
4913,0,4.9 g/l,,14.5%,,,Red wine,Nuanced & developed,synthetic cork,United States,0.1 €,80.0 Kcal / 100ml,"Merlot,Zinfandel,Petite Sirah","grilled food,mild cheeses,chicken, turkey,savoury snacks,synthetic cork",,Obsession Red 2016,bottle,19.83 EUR,Ironstone Vineyards,484797,California,California,general selection,5.0 g/l,Norex Selected Brands,"full-bodied,medium tannic,blackberry notes,fig notes,strawberry notes,chocolaty,vanilla notes,light stable notes",0.75,
4914,0,5.0 g/l,Lower-alcohol wine,7.0%,,,Dessert wine & other fortified wines,Fruit- and aromatised wines,plastic closure,Spain,,60.0 Kcal / 100ml,,"party wine,tapas and antipasti,savoury snacks",,Don Simon Sangría plastic bottle,plastic bottle,7.53 EUR,J. García Carrión,908818,,,general selection,55.0 g/l,Social Wines,"sweet,orangey,berry notes,cinnamon notes,light spice notes",1.5,
4915,0,5.1 g/l,,14.5%,,,Red wine,Luscious & jammy,metal screw cap,Spain,,80.0 Kcal / 100ml,"Grenache Noir,Syrah,Carignan","grilled food,party wine,metal screw cap,organic",,Herencia Altes Cupatge Negre 2017,bottle,18.64 EUR,De Haan Altes,915487,Catalonia,DO Terra Alta,sale-to-order selection,,Vinunic Oy,"medium-bodied,medium tannic,blackcurrant notes,dark cherry notes",0.75,
4916,0,5.2 g/l,,13.0%,,,Red wine,Luscious & jammy,metal screw cap,Chile,,70.0 Kcal / 100ml,Cabernet Sauvignon,"pork,beef,casseroles,spicy and meaty sausages,metal screw cap",,Vallis G. Cabernet Sauvignon 2016,bottle,15.49 EUR,Ag. Casas del Bosque,931227,Rapel,Valle Central,sale-to-order selection,3.0 g/l,BBWines Oy,"medium-bodied,medium tannic,berry notes,spicy",0.75,
4917,0,5.8 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,Portugal,0.1 €,80.0 Kcal / 100ml,"Aragonez,Touriga Nacional,Trincadeira,Alicante Bouschet","pork,grilled food,casseroles,beef",,Foral de Montoito Red 2016,bottle,17.24 EUR,Casa Agrícola Santana Ramalho,428567,,DOC Alentejo,general selection,,Concealed Wines,"medium-bodied,tannic,cherry jam notes,blackberry notes,blackcurrant notes,hint of herb,liquorice notes",0.75,
4918,0,5.3 g/l,,12.5%,,,White wine,Nuanced & structured,metal screw cap,France,0.1 €,70.0 Kcal / 100ml,Chardonnay,"fatty fish,chicken, turkey,seafood,metal screw cap",,Jean-Claude Boisset Les Ursulines Chardonnay 2015,bottle,25.85 EUR,Jean-Claude Boisset,912767,Burgundy,AC Bourgogne,sale-to-order selection,1.0 g/l,CISA Drinks,"dry,acidic,herbal notes,buttery,green apple notes",0.75,
4919,0,,,40.0%,,,Rum,Dark rum,natural cork,Guatemala,0.1 €,230.0 Kcal / 100ml,,,Sold in gift packaging,Ron Zacapa Centenario,bottle,95.56 EUR,Añejos de Altura,103867,,,general selection,25.0 g/l,Hartwall,"mahogany-brown,full-bodied,sweetish,warm,dryly fruity,toffee notes,light vanilla notes,toasted,roasted,baked,balanced",0.7,
4920,0,4.8 g/l,,12.0%,,,White wine,Crisp & fruity,metal screw cap,Portugal,0.1 €,70.0 Kcal / 100ml,"Fernão Pires,Arinto,Alvarinho,Chardonnay,Riesling,Moscatel","salads, vegetarian food,savoury snacks,chicken, turkey,soups,metal screw cap",,Portada Branco 2017,bottle,11.32 EUR,DFJ Vinhos,948637,,Vinho Regional Lisboa,general selection,9.0 g/l,Henkell Freixenet Finland,"medium dry,medium acidic,red apple notes,pear notes,honey melon notes,herbal notes",0.75,
4921,0,4.8 g/l,,12.0%,,,White wine,Crisp & fruity,metal screw cap,Portugal,0.1 €,70.0 Kcal / 100ml,"Fernão Pires,Arinto,Alvarinho,Chardonnay,Riesling,Moscatel","salads, vegetarian food,savoury snacks,chicken, turkey,soups,metal screw cap",,Portada Branco 2017,bottle,11.32 EUR,DFJ Vinhos,948637,,Vinho Regional Lisboa,general selection,9.0 g/l,Henkell Freixenet Finland,"medium dry,medium acidic,red apple notes,pear notes,honey melon notes,herbal notes",0.75,
4922,0,,,6.0%,"speciality
(sour ale)",13.0 EBU,Beer,Speciality,crown cap,Finland,0.1 €,50.0 Kcal / 100ml,,"seafood,clams, mussels, scallops and oysters,chicken, turkey,oriental food,suitable for vegans",,Hiisi Itse Gooseberry Sour,bottle,14.21 EUR,Panimoyhtiö Hiisi,751154,,,general selection,,Panimoyhtiö Hiisi,"grain yellow,medium-bodied,cloudy,mildly hopped,gooseberry notes,citrus notes,whitecurrant notes,hint of stable,light rosemary notes,sour",0.33,13.3 °P
4923,0,5.5 g/l,,13.5%,,,White wine,Generous & toasty,natural cork,France,,80.0 Kcal / 100ml,Chardonnay,"fatty fish,game birds,clams, mussels, scallops and oysters,mild cheeses",,Joseph Drouhin Puligny-Montrachet 2016,bottle,75.87 EUR,Joseph Drouhin,556647,Burgundy,AC Puligny-Montrachet,general selection,,Vinetum,"dry,acidic,yellow plum notes,citrus notes,green apple notes,cream toffee notes,light mineral notes,oak notes,nuanced",0.75,
4924,0,5.9 g/l,,12.5%,,,White wine,Crisp & fruity,metal screw cap,Uruguay,,70.0 Kcal / 100ml,Albariño,"chicken, turkey,fatty fish,tapas and antipasti,aperitif,metal screw cap",,Garzón Albariño 2016,bottle,20.65 EUR,Bodega Garzón,934927,,,sale-to-order selection,,Vinum Import Oy,"dry,acidic,white peach notes,clementine notes,green apple notes,light almond notes",0.75,
4925,0,,,8.3%,"ale
(double ipa)",51.0 EBU,Beer,Ale,can,England,,70.0 Kcal / 100ml,,"grilled food,pork,meditation beverage,savoury snacks",,Fourpure Deucebox Double IPA can,can,18.55 EUR,Fourpure Brewing,793104,,,limited quantity product,,Malty,"golden-yellow,full-bodied,cloudy,strongly hopped,tropical fruit notes,orange peel notes,mandarin notes,herbal notes,long",0.33,18.8 °P
4926,0,6.4 g/l,,12.5%,,,Red wine,Nuanced & developed,natural cork,Italy,,70.0 Kcal / 100ml,Teroldego,"pork,game birds,mushrooms,mild cheeses,organic,biodynamic",,Foradori 2015,bottle,40.68 EUR,Foradori,918327,Trentino - Alto Adige,IGT Dolomites,sale-to-order selection,1.0 g/l,Bioviini,"medium-bodied,medium tannic,cranberry notes,sour cherry,herbal notes",0.75,
4927,0,,,40.0%,,,Cognacs,Cognac vsop,natural cork,France,0.1 €,230.0 Kcal / 100ml,,,,Chabasse VSOP,bottle,66.99 EUR,Chabasse,109787,,AC Cognac,general selection,13.0 g/l,Quantum Beverages,"light brown,full-bodied,rather aged,warm,ripe fruit notes,light cocoa notes,oak notes",0.7,
4928,0,6.0 g/l,,12.0%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,France,0.1 €,70.0 Kcal / 100ml,"Pinot Noir,Chardonnay","aperitif,seafood,party wine,meditation beverage,organic",,Gremillet Cuvée Prestige Organic Champagne Brut,bottle,58.51 EUR,Gremillet,943707,Champagne,AC Champagne,sale-to-order selection,6.0 g/l,Quantum Beverages,"brut,medium acidic,apricot notes,spicy,toasted,roasted,baked",0.75,
4929,0,,Gluten-free,4.7%,"ale
(ipa)",28.0 EBU,Beer,Ale,crown cap,Finland,0.1 €,40.0 Kcal / 100ml,,"mild sausages,chicken, turkey,savoury snacks,mild cheeses",,Pyynikin KauppaIPA,bottle,13.18 EUR,Pyynikin Käsityöläispanimo,932354,,,sale-to-order selection,,Pyynikin käsityöläispanimo,"straw-yellow,light-bodied,cloudy,with a rich head,strongly hopped,fruity,grainy notes",0.33,10.0 °P
4930,0,6.4 g/l,,13.0%,,,White wine,Nuanced & structured,natural cork,Italy,,80.0 Kcal / 100ml,Fiano,"lean fish,clams, mussels, scallops and oysters,salads, vegetarian food,buffet",,De Falco Fiano di Avellino 2016,bottle,28.39 EUR,De Falco,900707,Others,DOCG Fiano del Avellino,sale-to-order selection,4.0 g/l,Citera Oy/Finn-Glera,"dry,acidic,fruity,nutty,mineral notes,minerally",0.75,
4931,0,,,40.0%,,,Cognacs,Cognac vsop,plastic closure,France,0.1 €,230.0 Kcal / 100ml,,,,Soerlie VSOP,bottle,56.57 EUR,Soerlie,187554,,AC Cognac,general selection,7.0 g/l,Vinetum,"copper-brown,medium full bodied,rather aged,sharp,light apricot notes,herbal notes,hint of oak",0.35,
4932,0,,,37.5%,,,Vodka & spirit,Flavoured vodka,plastic closure,Finland,0.2 €,210.0 Kcal / 100ml,,,,Koskenkorva Vodka Vanilla plastic bottle,plastic bottle,35.4 EUR,Altia,100696,,,general selection,11.0 g/l,Altia,"colourless,soft,smooth,vanilla aroma,hint of toffee",0.5,
4933,0,,,4.7%,"lager
(lager)",16.0 EBU,Beer,Lager,crown cap,China,0.1 €,40.0 Kcal / 100ml,,"sushi,oriental food,spicy and meaty sausages,pork",,Tsingtao Premium Lager,bottle,6.86 EUR,Tsingtao Brewery,913236,,,general selection,,Bornicon & Salming,"golden-yellow,medium-bodied,medium hopped,herbal notes,grainy notes,citrus notes",0.64,10.8 °P
4934,0,6.6 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,Italy,,80.0 Kcal / 100ml,Barbera,"game birds,tapas and antipasti",,Conterno Fantino Barbera d'Alba Vignota 2017,bottle,39.84 EUR,Conterno Fantino,900533,Piedmont,DOC Barbera d'Alba,sale-to-order selection,,Tampereen Viinitukku,"full-bodied,medium tannic,aromatic,berry notes,mocha notes",0.375,
4935,0,4.8 g/l,,13.5%,,,Red wine,Robust & powerful,natural cork,France,,80.0 Kcal / 100ml,"Merlot,Cabernet Franc","meditation beverage,beef,game,mutton, lamb",A wooden transport packaging,Le Carré 2012,bottle,114.0 EUR,Château Teyssier,489727,Bordeaux,AC Saint-Émilion Grand Cru,limited quantity product,1.0 g/l,Alpha Beverages,"full-bodied,tannic,dark cherry notes,currant notes,light plum notes,spicy,pencil lead notes,oak notes,robust,strong,heavy,long",0.75,
4936,0,,,41.0%,,,Vodka & spirit,Vodka,natural cork,Ireland,0.1 €,230.0 Kcal / 100ml,,,,Blackwater Pot Still Vodka,bottle,57.34 EUR,Blackwater,179647,,,general selection,,Concealed Wines,"colourless,dry,warm,aromatic",0.7,
4937,0,5.5 g/l,,13.0%,,,Red wine,Berried & fresh,natural cork,France,,70.0 Kcal / 100ml,Pinot Noir,"meditation beverage,game birds,beef,strong cheeses",A wooden transport packaging,Sancerre Le Graveron 2014,bottle,73.2 EUR,Henri Bourgeois,408107,Loire,AOP Sancerre,limited quantity product,1.0 g/l,Bpf-Beverage Partners Finland,"medium-bodied,medium tannic,cherry notes,dark raspberry notes,cranberry notes,black pepper notes,light violet notes,oak notes,characteristic",0.75,
4938,0,5.1 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,"Monastrell,Cabernet Sauvignon","beef,casseroles,pork,pasta and pizza",,El Chico Malo 2015,bottle,19.19 EUR,Winery Art Bodegas,945417,Murcia,DO Yecla,sale-to-order selection,4.0 g/l,Quantum Beverages,"full-bodied,medium tannic,cherry notes,vanilla notes,spicy",0.75,
4939,0,,,48.9%,,,Whisky,Generous & powerful,natural cork,Scotland,,280.0 Kcal / 100ml,,,Sold in gift packaging,Compass Box Flaming Heart 6th Edition Blended  Malt,bottle,197.53 EUR,Compass Box,922482,,Blended Malt,sale-to-order selection,,Vinoble,"full-bodied,smoky notes",0.7,
4940,0,5.9 g/l,,14.0%,,,Red wine,Luscious & jammy,synthetic cork,Italy,0.1 €,80.0 Kcal / 100ml,,"buffet,pasta and pizza,savoury snacks,beef,synthetic cork",,Marchesi Di Barolo Maraia 2015,bottle,25.07 EUR,Marchesi di Barolo,905267,Piedmont,DOC Barbera Del Monferrato,sale-to-order selection,,Norex Spirits Oy Ab,"medium-bodied,medium tannic,berry notes,spicy",0.75,
4941,0,4.5 g/l,Contains sweeteners,0.0%,,,Non-alcoholic,Cider,crown cap,Spain,0.1 €,30.0 Kcal / 100ml,,suitable for vegans,,The Good Cider of San Sebastian Apple,bottle,4.79 EUR,Envasados Eva,792054,,,general selection,80.0 g/l,Arvid Nordquist Hab (Suomi),"golden-yellow,medium-sweet,medium acidic,red apple notes,lime notes,light kiwi fruit notes,fresh,refreshing",0.33,
4942,0,4.6 g/l,,13.5%,,,Red wine,Luscious & jammy,,Chile,,80.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot","pork,party wine,savoury snacks,grilled food,local eco certificate",,Tarapacá Cabernet Sauvignon Merlot 2018 bag-in-box,bag-in-box,10.66 EUR,Viña Tarapacá,462558,Others,Valle Central,general selection,,Wennerco,"medium-bodied,medium tannic,currant notes,raspberry notes,blueberry notes,spicy",3.0,
4943,0,1.5 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Italy,0.1 €,80.0 Kcal / 100ml,Chiavennasca,"mutton, lamb,beef,game,casseroles",,Nino Negri Inferno Carlo Negri Valtellina Superiore 2016,bottle,33.19 EUR,Nino Negri,924017,Others,DOCG Valtellina Superiore,sale-to-order selection,1.0 g/l,Servaali,"full-bodied,tannic,berry notes,spicy,leather notes",0.75,
4944,0,5.5 g/l,Dessert wine,17.5%,,,Dessert wine & other fortified wines,Fortified wine,natural cork,South Africa,0.1 €,160.0 Kcal / 100ml,"Tinta Barocca,Cinsaut,Souzão","strong cheeses,sweet desserts,meditation beverage",,KWV Classic Collection Cape Tawny,bottle,19.73 EUR,KWV,307357,,WO Western Cape,general selection,150.0 g/l,Arvid Nordquist Hab (Suomi),"reddish brown,sweet,date notes,apricot notes,light orange peel notes,milk chocolate notes,hint of almond",0.75,
4945,0,,,38.0%,,,Vodka & spirit,Flavoured vodka,metal screw cap,Finland,0.1 €,210.0 Kcal / 100ml,,metal screw cap,,Koskenkorva Sata,bottle,35.88 EUR,Altia,137826,,,general selection,4.0 g/l,Altia,"colourless,dryish,warm,barley notes,cumin notes,hint of toffee,light pine notes",0.5,
4946,0,6.6 g/l,,14.5%,,,Red wine,Luscious & jammy,,South Africa,,80.0 Kcal / 100ml,,"mutton, lamb,grilled food,beef,pork",,Roodeberg 2016 bag-in-box,bag-in-box,13.3 EUR,KWV,937158,Coastal Region,WO Western Cape,sale-to-order selection,2.0 g/l,Oy Arvid Nordquist Finland Ab,"full-bodied,medium tannic,berry notes,spicy",3.0,
4947,0,,Mild alcoholic beverage,15.0%,,,Liqueur & bitter,Berry liqueurs,metal screw cap,Lithuania,0.1 €,190.0 Kcal / 100ml,,metal screw cap,,Summer Garden Blueberry,bottle,17.38 EUR,Stumbras,255216,,,general selection,260.0 g/l,Alpha Beverages,"violet,medium full bodied,blueberry aroma,light vanilla notes",0.5,
4948,0,,,30.0%,,,Gin and other spirits,Flavoured spirits,plastic closure,Finland,0.1 €,190.0 Kcal / 100ml,,,,Leijona Minttu plastic bottle,plastic bottle,28.83 EUR,Altia,112644,,,general selection,45.0 g/l,Altia,"colourless,sweet,soft mint aroma",0.35,
4949,0,10.0 g/l,,12.5%,,,Sparkling wine & champagne,Generous & toasty,natural cork,France,,70.0 Kcal / 100ml,"Pinot Noir,Chardonnay,Pinot Meunier","meditation beverage,game birds,fatty fish,clams, mussels, scallops and oysters",Sold in gift packaging,Krug Collection Champagne Brut 1990,bottle,1 174.68 EUR,Krug,558337,Champagne,AC Champagne,limited quantity product,8.0 g/l,Moet Hennessy Suomi,"brut,very acidic,lemon pie notes,dried apricot notes,grapefruity,orange marmalade notes,brioche notes,creamy,multi-dimensional,long",0.75,
4950,0,4.9 g/l,,12.0%,,,Sparkling wine & champagne,Smooth & light,natural cork,Luxemburg,0.1 €,80.0 Kcal / 100ml,"Chardonnay,Pinot Blanc,Chenin Blanc","party wine,oriental food,clams, mussels, scallops and oysters,savoury snacks",,Bernard-Massard Sélection Demi-Sec,bottle,22.64 EUR,Bernard-Massard,502824,,,general selection,30.0 g/l,Astra Wines,"medium dry,acidic,apricot notes,light yellow plum notes,green pear notes,slightly baked",0.375,
4951,0,6.6 g/l,,12.0%,,,White wine,Crisp & fruity,metal screw cap,Portugal,0.1 €,70.0 Kcal / 100ml,Sauvignon Blanc,"buffet,salads, vegetarian food,tapas and antipasti,seafood,metal screw cap",,Porta 6 Branco 2017,bottle,13.76 EUR,Vidigal Wines,927267,,Vinho Regional Lisboa,sale-to-order selection,4.0 g/l,Arvid Nordquist Finland,"dry,medium acidic,passion fruit notes,tropical fruit notes,citrus notes",0.75,
4952,0,5.5 g/l,,14.0%,,,Red wine,Luscious & jammy,glass stopper,Bulgaria,0.1 €,80.0 Kcal / 100ml,Mavrud,"mutton, lamb,beef,game,grilled food",,Terra Tangra Mavrud 2016,bottle,21.09 EUR,Sakar Mountain Vineyards,484917,,PGI Thracian Valley,sale-to-order selection,5.0 g/l,Tampereen Viinitukku,"full-bodied,tannic,dark plum notes,boysenberry notes,blueberry notes,spicy,light mocha notes",0.75,
4953,0,,,40.0%,,,Whisky,Light & grainy notes,metal screw cap,Scotland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Glen Parker Single Malt,bottle,53.43 EUR,James Parker,1493,,Speyside,general selection,,Uniq Drinks Finland,"medium-bodied,golden-yellow,hint of smoke,grainy notes,banana-like,toffee notes,spicy",0.7,
4954,0,7.0 g/l,,12.5%,,,White wine,Nuanced & structured,natural cork,France,,80.0 Kcal / 100ml,Riesling,"seafood,sushi,oriental food",,Pfaff Grand Cru Goldert Riesling 2016,bottle,33.31 EUR,La Cave des Vignerons de Pfaffenheim,944867,Alsace,AOC Alsace Grand Cru,sale-to-order selection,8.0 g/l,Amka,"dry,acidic,yellow apple notes,citrus notes",0.75,
4955,0,6.5 g/l,,13.0%,,,White wine,Nuanced & structured,natural cork,Chile,0.1 €,70.0 Kcal / 100ml,Sauvignon Blanc,"clams, mussels, scallops and oysters,lean fish,salads, vegetarian food,local eco certificate",,Tarapacá Gran Reserva Sauvignon Blanc 2017,bottle,19.85 EUR,Viña Tarapacá,906837,San Antonio,,sale-to-order selection,2.0 g/l,Wennerco,"dry,acidic,gooseberry notes,herbal notes,citrus notes",0.75,
4956,0,5.6 g/l,,13.0%,,,White wine,Crisp & fruity,,Australia,,80.0 Kcal / 100ml,"Chardonnay,Colombard","buffet,salads, vegetarian food,pasta and pizza,savoury snacks",,Hardys VR Chardonnay 2018 bag-in-box,bag-in-box,11.0 EUR,Accolade Wines,568238,Others,South Eastern Australia,general selection,8.0 g/l,Quantum Beverages,"medium dry,medium acidic,ripe citrus notes,honey melon notes,light herb notes",3.0,
4957,0,,,7.0%,"stout & porter
(oatmeal stout)",49.0 EBU,Beer,Stout & porter,crown cap,Scotland,0.1 €,60.0 Kcal / 100ml,,"meditation beverage,beef,strong cheeses,game,organic",,Black Isle Organic Hibernator Oatmeal Stout,bottle,15.88 EUR,Black Isle Brewing,736474,,,general selection,,Malty,"brownish-black,extra full-bodied,medium hopped,toasted malt notes,fruit pie notes,mocha notes,liquorice notes,rich,full-bodied",0.33,16.9 °P
4958,0,,,36.0%,,,"Brandy, Armagnac & Calvados",Brandy,metal screw cap,France,0.1 €,200.0 Kcal / 100ml,,metal screw cap,,Hubert Napoleon VSOP plastic bottle,plastic bottle,32.23 EUR,Larsen,111234,,,general selection,6.0 g/l,Altia,"copper-brown,medium full bodied,youngish,warm,light fruity notes,milk chocolate notes",0.35,
4959,0,5.6 g/l,,11.0%,,,Rosé wine,Medium dry,metal screw cap,Portugal,,70.0 Kcal / 100ml,,"party wine,salads, vegetarian food,savoury snacks,buffet,metal screw cap",,Mateus The Original Rosé,bottle,11.84 EUR,Sogrape Vinhos,7161,,,general selection,13.0 g/l,Pernod Ricard,"medium dry,acidic,berry notes,spicy,light herb notes,spritzy",0.75,
4960,0,7.3 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,Pinot Meunier,"aperitif,blini,meditation beverage,sushi",,Salmon Collection Meunier Champagne Brut,bottle,66.65 EUR,Champagne Salmon,946074,Champagne,AC Champagne,sale-to-order selection,7.0 g/l,Nordalco,"brut,acidic,citrus notes,cinnamon notes,mineral notes,minerally",0.75,
4961,0,5.2 g/l,,13.0%,,,White wine,Generous & toasty,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,Viura,"grilled food,chicken, turkey,pork,fatty fish",,Viña Real Barrel Fermented Blanco 2017,bottle,18.52 EUR,CVNE,933647,La Rioja,DOCa Rioja,sale-to-order selection,5.0 g/l,Social Wines,"dry,acidic,currant notes,mineral notes,minerally,oak notes",0.75,
4962,0,5.6 g/l,,12.0%,,,Dessert wine & other fortified wines,Fruit- and aromatised wines,natural cork,Finland,,80.0 Kcal / 100ml,,"party wine,mild cheeses,savoury snacks",,Virvatulet Mustikkaviini,bottle,20.59 EUR,Ranua-Revontuli,946177,,,sale-to-order selection,35.0 g/l,Ranua-Revontuli Oy Viini & Marjat,"medium sweet,medium-sweet,slightly acidic,berry notes",0.75,
4963,0,7.2 g/l,,12.0%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,"Pinot Noir,Chardonnay,Pinot Meunier","aperitif,meditation beverage,clams, mussels, scallops and oysters,seafood",,de Venoge Princes Champagne Extra Brut,bottle,99.88 EUR,de Venoge,948957,Champagne,AC Champagne,sale-to-order selection,5.0 g/l,Notandum,"brut,acidic,elegant,balanced,elegant",0.75,
4964,0,4.9 g/l,,13.5%,,,Red wine,Luscious & jammy,metal screw cap,Chile,,80.0 Kcal / 100ml,"Carmenère,Syrah,Petite Sirah","grilled food,spicy and meaty sausages,beef,game birds,metal screw cap",,Errázuriz Estate Series Carmenere 2016,bottle,18.13 EUR,Viña Errázuriz,958367,Aconcagua,Valle de Aconcagua,sale-to-order selection,2.0 g/l,Hedon Oy,"full-bodied,tannic,boysenberry notes,spicy,cedar notes",0.75,
4965,0,,,15.0%,,,Dessert wine & other fortified wines,Vermouth,natural cork,Spain,,150.0 Kcal / 100ml,,"aperitif,meditation beverage",Sold in gift packaging,Vermut Lustau Rojo,bottle,33.44 EUR,Emilio Lustau,939517,,,sale-to-order selection,170.0 g/l,Tampereen Viinitukku,"mahogany-brown,sweet,herbal notes,cherry notes,orange peel notes",0.75,
4966,0,5.0 g/l,,13.5%,,,Red wine,Luscious & jammy,,Chile,,80.0 Kcal / 100ml,"Cabernet Sauvignon,Syrah","buffet,chicken, turkey,pork,savoury snacks",,Gato Negro 9 Lives Reserve Cabernet Sauvignon 2017 bag-in-box,bag-in-box,11.33 EUR,Vina San Pedro,904598,Others,Valle Central,general selection,,Pernod Ricard,"medium-bodied,medium tannic,blackberry notes,blackcurrant notes,liquorice notes,light mocha notes",3.0,
